ILILCE_ENG,NO_DP,MIN_MMI,MAX_MMI,AV_MMI,DISTANCE,CALC_MMI
IZMIR_BUCA,1,2,2,2.0,141.3601718520024,1
IZMIR_KARSIYAKA,1,2,2,2.0,134.44318704714547,1
IZMIR_BORNOVA,2,1,2,1.5,128.41161614739204,1
BALIKESIR_AYVALIK,1,2,2,2.0,127.10940361245709,1
BALIKESIR_EDREMIT,1,2,2,2.0,113.11666248907463,1
BALIKESIR_ALTIEYLUL,2,2,5,3.5,12.85480001343362,4
BALIKESIR_KARESI,1,2,2,2.0,36.3018326319034,1
KOCAELI_GEBZE,1,2,2,2.0,245.62582123380366,1
