ILILCE_ENG,NO_DP,MIN_MMI,MAX_MMI,AV_MMI,DISTANCE,CALC_MMI
ANKARA_GOLBASI,1,2,2,2.0,44.156274471141,1
ANKARA_YENIMAHALLE,46,1,4,2.37,35.248242359761306,1
ANKARA_CANKAYA,34,1,3,1.94,20.659779218176894,1
ANKARA_MAMAK,1,3,3,3.0,27.26209487677014,1
ANKARA_ETIMESGUT,5,2,3,2.4,20.6923451148113,2
ANKARA_ALTINDAG,5,2,3,2.2,19.038626202773628,2
ANKARA_SINCAN,2,3,3,3.0,35.40189502726968,1
ANKARA_KECIOREN,33,2,4,2.42,4.675567566895828,3
ANKARA_AYAS,1,2,2,2.0,58.8816156104531,1
