ILILCE_ENG,NO_DP,MIN_MMI,MAX_MMI,AV_MMI,DISTANCE,CALC_MMI
BURSA_GEMLIK,1,2,2,2,32.2622538717624,1
ISTANBUL_ADALAR,1,2,2,2,26.2477632102498,1
ISTANBUL_KARTAL,2,1,2,1.5,24.3800544409935,1
ISTANBUL_TUZLA,1,2,2,2,24.4746338684595,1
ISTANBUL_MALTEPE,1,2,2,2,29.5318963094131,1
ISTANBUL_KADIKOY,1,2,2,2,38.0719272174487,1
KOCAELI_GEBZE,2,2,3,2.5,40.038888901106,1
ISTANBUL_PENDIK,1,2,2,2,30.1167720517571,1
ISTANBUL_SISLI,1,2,2,2,50.2769072277927,1
ISTANBUL_CEKMEKOY,1,2,2,2,41.6135159671615,1
